item_id,admlog_id,vertical,action,to_moderation_datetime,action_datetime,user_group,user_id,ModerSourceEventType
414565273450,156686408271,Goods,allowed,2024-09-07T17:16:35,2024-09-07T17:17:42.947000,cron,1341825750028,update
414565273450,157095319290,Goods,allowed,2024-09-10T12:23:49,2024-09-10T12:24:55.073000,cron,1341825750028,update
414565273450,157112311679,Goods,allowed,2024-09-10T14:22:29,2024-09-10T14:23:33.990000,cron,1341825750028,activation
414565273815,158400594584,Goods,allowed,2024-09-19T11:48:54,2024-09-19T11:49:59.386000,cron,445521500015,activation
414565274665,157624584884,Goods,allowed,2024-09-14T03:45:46,2024-09-14T03:46:52.963000,cron,1299076500007,activation
414565274925,157133909092,Goods,allowed,2024-09-10T17:05:07,2024-09-10T17:06:13.909000,cron,910999000072,activation
414565274925,157397634021,Goods,allowed,2024-09-12T10:55:19,2024-09-12T10:56:24.159000,cron,910999000072,update
414565275025,157559165654,Goods,allowed,2024-09-13T17:22:19,2024-09-13T17:23:24.491000,cron,1225583250103,activation
414565277015,157261100386,Goods,allowed,2024-09-11T13:31:46,2024-09-11T13:32:49.730000,cron,489427500053,activation
414565277185,157771854661,Goods,allowed,2024-09-15T11:31:13,2024-09-15T11:32:17.409000,cron,656786250196,activation
414565277630,158249943040,Goods,allowed,2024-09-18T10:42:22,2024-09-18T10:43:26.363000,cron,226553500385,update
414565278840,159450468827,Goods,allowed,2024-09-26T11:13:07,2024-09-26T11:14:08.641000,cron,226553500385,activation
414565280105,156292085068,Goods,allowed,2024-09-05T01:52:32,2024-09-05T01:53:37.776000,cron,680390250046,update
414565280105,157399091560,Goods,allowed,2024-09-12T10:36:40,2024-09-12T10:37:45.080000,cron,680390250046,update
414565280105,158438659729,Goods,allowed,2024-09-19T17:06:35,2024-09-19T17:10:33.919000,cron,680390250046,activation
414565280145,158247953580,Goods,allowed,2024-09-18T10:44:47,2024-09-18T10:45:52.228000,cron,226553500385,update
414565284585,157903163143,Goods,allowed,2024-09-16T10:42:48,2024-09-16T10:43:54.296000,cron,1314451750026,activation
414565284585,159670132790,Goods,allowed,2024-09-27T09:02:47,2024-09-27T09:05:21.415000,cron,1314451750026,update
414565284585,159616785467,Goods,allowed,2024-09-27T09:53:02,2024-09-27T09:54:03.808000,cron,1314451750026,update
414565285450,159145039344,,allowed,2024-09-24T13:25:49,2024-09-24T13:26:58.708000,cron,521956078023,update
414565286760,157717776373,Goods,allowed,2024-09-14T21:37:55,2024-09-14T21:39:03.126000,cron,788199750027,activation
414565287725,158594790253,Goods,allowed,2024-09-20T16:41:24,2024-09-20T16:42:27.834000,cron,988252500106,activation
414565288180,158634270717,Goods,allowed,2024-09-21T00:39:13,2024-09-21T00:43:16.602000,cron,817049750069,activation
414565288500,157689774111,Goods,allowed,2024-09-14T20:06:16,2024-09-14T20:07:22.242000,cron,383932750267,activation
414565288955,157679545809,Goods,blocked,2024-09-14T16:29:34,2024-09-14T16:30:42.496000,cron,745828500042,activation
414565289680,158287435848,Goods,allowed,2024-09-18T16:02:43,2024-09-18T16:03:47.239000,cron,565078500011,update
414565289680,160217292970,Goods,allowed,2024-09-30T23:57:57,2024-09-30T23:58:59.945000,cron,565078500011,activation
414565290885,156782691301,Services,allowed,2024-09-08T14:36:34,2024-09-08T14:37:39.332000,cron,348551250030,update
414565290885,159025743266,Services,allowed,2024-09-23T18:59:39,2024-09-23T19:00:44.946000,cron,348551250030,activation
414565291525,157112164378,Goods,allowed,2024-09-10T15:10:24,2024-09-10T15:11:30.870000,cron,383932750267,activation
414565291715,157389995491,Goods,allowed,2024-09-12T14:09:32,2024-09-12T14:10:35.405000,cron,213117500038,activation
414565292445,157233879059,Goods,allowed,2024-09-11T10:08:05,2024-09-11T10:09:14.047000,cron,383932750267,activation
414565292520,158324180691,Goods,allowed,2024-09-18T20:37:58,2024-09-18T20:39:05.741000,cron,1185661250141,activation
414565297650,158914114796,Goods,allowed,2024-09-23T03:36:47,2024-09-23T03:37:51.269000,cron,773281828272,activation
414565301050,156756477609,Goods,allowed,2024-09-08T10:16:18,2024-09-08T10:17:22.250000,cron,396880500006,activation
414565501490,158643518255,Goods,allowed,2024-09-21T00:38:03,2024-09-21T00:42:19.254000,cron,817049750069,activation
414565502075,159235738687,Goods,allowed,2024-09-25T00:42:33,2024-09-25T00:43:39.159000,cron,787716500013,activation
414565502260,158453058062,Goods,allowed,2024-09-19T18:06:17,2024-09-19T18:07:23.056000,cron,701080750021,activation
414565502260,159444665412,Goods,allowed,2024-09-26T10:55:34,2024-09-26T10:56:36.165000,cron,701080750021,update
414565503060,158384566100,Goods,allowed,2024-09-19T08:38:21,2024-09-19T08:39:24.699000,cron,8753500178,activation
414565503880,157687925991,Goods,allowed,2024-09-14T17:35:07,2024-09-14T17:36:13.186000,cron,175988250004,activation
414565507625,159109015263,Goods,allowed,2024-09-24T08:52:16,2024-09-24T08:53:21.775000,cron,1584061500026,activation
414565510695,159066301948,Goods,allowed,2024-09-24T00:18:51,2024-09-24T01:10:03.998000,cron,22599500044,update
414565512695,156774634549,Goods,allowed,2024-09-08T11:39:24,2024-09-08T11:40:29.719000,cron,1341842750015,update
414565512695,156833042795,Goods,allowed,2024-09-08T22:36:42,2024-09-08T22:37:47.656000,cron,1341842750015,update
414565512695,158411975941,Goods,allowed,2024-09-19T12:49:57,2024-09-19T12:52:59.917000,cron,1341842750015,update
414565512695,158625709088,Goods,allowed,2024-09-21T00:27:15,2024-09-21T00:28:20.800000,cron,1341842750015,activation
414565515315,159453965773,Goods,allowed,2024-09-26T11:12:52,2024-09-26T11:13:53.832000,cron,226553500385,activation
414565517900,159445466430,Goods,allowed,2024-09-26T11:12:43,2024-09-26T11:13:44.205000,cron,226553500385,activation
414565519120,158557210728,Transport,allowed,2024-09-20T12:15:54,2024-09-20T12:16:58.757000,cron,534777000191,activation
414565519120,159616172667,Transport,allowed,2024-09-27T10:37:25,2024-09-27T10:38:26.050000,cron,534777000191,update
414565520315,158228859418,Goods,allowed,2024-09-18T08:56:59,2024-09-18T08:58:02.080000,cron,489427500053,activation
414565520735,158635244207,Goods,allowed,2024-09-21T00:19:12,2024-09-21T00:37:47.535000,cron,719098000017,activation
414565521910,156290574128,Goods,allowed,2024-09-05T01:41:50,2024-09-05T01:42:57.375000,cron,689660500138,update
414565521910,156342774264,Goods,allowed,2024-09-05T11:06:46,2024-09-05T11:07:52.484000,cron,689660500138,update
414565521910,156386250313,Goods,allowed,2024-09-05T15:57:24,2024-09-05T15:58:30.650000,cron,689660500138,update
414565521910,156929147700,Goods,allowed,2024-09-09T11:47:02,2024-09-09T11:48:09.278000,cron,689660500138,update
414565521910,157104355199,Goods,allowed,2024-09-10T14:42:13,2024-09-10T14:43:19.987000,cron,689660500138,update
414565521910,157123007514,Goods,allowed,2024-09-10T15:43:22,2024-09-10T15:44:28.219000,cron,689660500138,update
414565521910,157130064104,Goods,allowed,2024-09-10T16:23:50,2024-09-10T16:24:55.580000,cron,689660500138,update
414565521910,157241887031,Goods,allowed,2024-09-11T11:59:39,2024-09-11T12:00:47.906000,cron,689660500138,update
414565521910,157386999099,Goods,allowed,2024-09-12T10:00:37,2024-09-12T10:01:44.032000,cron,689660500138,update
414565521910,157504662500,Goods,allowed,2024-09-13T10:06:55,2024-09-13T10:08:03.343000,cron,689660500138,update
414565521910,157661202210,Goods,allowed,2024-09-14T11:13:11,2024-09-14T11:14:16.544000,cron,689660500138,update
414565521910,157775278683,Goods,allowed,2024-09-15T10:46:37,2024-09-15T10:47:56.079000,cron,689660500138,update
414565521910,157907671485,Goods,allowed,2024-09-16T10:44:18,2024-09-16T10:48:14.752000,cron,689660500138,update
414565521910,158097640289,Goods,allowed,2024-09-17T15:41:16,2024-09-17T15:48:28.858000,cron,689660500138,update
414565521910,158151721187,Goods,allowed,2024-09-17T23:50:47,2024-09-17T23:51:58.250000,cron,689660500138,activation
414565521910,158247691447,Goods,allowed,2024-09-18T10:42:23,2024-09-18T10:43:27.991000,cron,689660500138,update
414565521910,158398370497,Goods,allowed,2024-09-19T10:08:06,2024-09-19T10:09:10.891000,cron,689660500138,update
414565521910,158564531494,Goods,allowed,2024-09-20T10:54:26,2024-09-20T10:58:11.636000,cron,689660500138,update
414565521910,158707088912,Goods,allowed,2024-09-21T11:11:25,2024-09-21T11:12:40.511000,cron,689660500138,update
414565521910,158985512884,Goods,allowed,2024-09-23T13:01:21,2024-09-23T13:02:25.814000,cron,689660500138,update
414565521910,159111588742,Goods,allowed,2024-09-24T10:24:32,2024-09-24T10:25:39.790000,cron,689660500138,update
414565521910,159500425149,Goods,allowed,2024-09-26T10:57:27,2024-09-26T10:58:38.121000,cron,689660500138,update
414565521910,159652872352,Goods,allowed,2024-09-27T10:21:22,2024-09-27T10:22:26.716000,cron,689660500138,update
414565521910,159798527853,Goods,allowed,2024-09-28T10:44:06,2024-09-28T10:45:07.578000,cron,689660500138,update
414565521910,159942019738,Goods,allowed,2024-09-29T11:39:01,2024-09-29T11:40:04.019000,cron,689660500138,update
414565521910,160104274203,Goods,allowed,2024-09-30T10:22:23,2024-09-30T10:23:24.993000,cron,689660500138,update
414565523575,157781111037,Goods,allowed,2024-09-15T14:11:37,2024-09-15T14:12:44.072000,cron,55000660,update
414565523650,157651049711,Goods,allowed,2024-09-14T14:37:07,2024-09-14T14:38:11.876000,cron,1568798750017,activation
414565524010,158942352634,Goods,allowed,2024-09-23T08:55:46,2024-09-23T08:56:52.507000,cron,1165468250090,activation
414565525425,158104003095,Goods,allowed,2024-09-17T08:49:48,2024-09-17T08:50:53.040000,cron,370983800,activation
414565529305,158636986181,Goods,allowed,2024-09-21T00:19:46,2024-09-21T00:36:12.304000,cron,719098000017,activation
414565529305,160165213388,Goods,allowed,2024-09-30T18:22:10,2024-09-30T18:23:11.956000,cron,719098000017,update
414565531585,157787832546,Goods,allowed,2024-09-15T13:54:19,2024-09-15T13:55:24.220000,cron,67754000055,activation
414565531990,158226858828,Goods,allowed,2024-09-18T08:56:23,2024-09-18T08:57:27.155000,cron,489427500053,activation
414565532135,157400390429,Goods,allowed,2024-09-12T13:14:42,2024-09-12T13:16:14.445000,cron,341421000044,activation
414565533775,155831045317,Goods,allowed,2024-09-02T08:06:30,2024-09-02T08:07:35.317000,cron,191324750023,update
414565533775,156271225417,Goods,allowed,2024-09-04T23:31:41,2024-09-04T23:32:47.914000,cron,191324750023,update
414565533775,156291168210,Goods,allowed,2024-09-05T03:26:31,2024-09-05T03:27:35.476000,cron,191324750023,update
414565533775,156345613912,Goods,allowed,2024-09-05T10:06:34,2024-09-05T10:07:45.392000,cron,191324750023,update
414565533775,157199194927,Goods,allowed,2024-09-11T03:47:35,2024-09-11T03:48:41.466000,cron,191324750023,update
414565533775,157204280909,Goods,allowed,2024-09-11T08:06:34,2024-09-11T08:07:40.329000,cron,191324750023,update
414565533775,157621332766,Goods,allowed,2024-09-14T03:41:33,2024-09-14T03:42:36.957000,cron,191324750023,activation
414565533775,157637549931,Goods,allowed,2024-09-14T08:07:27,2024-09-14T08:08:33.910000,cron,191324750023,update
414565533775,158189965755,Goods,allowed,2024-09-18T03:29:19,2024-09-18T03:30:23.566000,cron,191324750023,update
414565533775,158217194217,Goods,allowed,2024-09-18T08:06:24,2024-09-18T08:07:27.063000,cron,191324750023,update
414565533775,158362372807,Goods,allowed,2024-09-19T03:24:24,2024-09-19T03:25:28.531000,cron,191324750023,update
414565533775,158365244545,Goods,allowed,2024-09-19T08:09:19,2024-09-19T08:10:26.683000,cron,191324750023,update
414565534565,157527910323,Goods,allowed,2024-09-13T14:37:19,2024-09-13T14:38:22.482000,cron,2175742,activation
414565535765,158409141364,Goods,allowed,2024-09-19T12:14:43,2024-09-19T12:15:48.860000,cron,867283750126,activation
414565535765,158679251730,Goods,allowed,2024-09-21T06:44:06,2024-09-21T06:45:11.728000,cron,867283750126,update
414565535855,159494461560,Goods,allowed,2024-09-26T11:10:32,2024-09-26T11:11:34.043000,cron,226553500385,activation
414565537095,159004805060,Goods,allowed,2024-09-23T16:24:34,2024-09-23T16:25:40.457000,cron,1219815750024,activation
414565537130,159491209378,Goods,allowed,2024-09-26T11:10:00,2024-09-26T11:11:01.051000,cron,226553500385,activation
414565538195,157237617666,Goods,allowed,2024-09-11T10:04:54,2024-09-11T10:05:58.039000,cron,389520589,activation
414565540880,156233572640,Goods,allowed,2024-09-04T18:14:18,2024-09-04T18:15:24.741000,cron,369601481,update
414565540880,156562717145,Goods,allowed,2024-09-06T19:13:39,2024-09-06T19:14:44.730000,cron,369601481,update
414565540880,157258006330,Goods,allowed,2024-09-11T12:52:18,2024-09-11T12:53:22.116000,cron,369601481,update
414565540880,157443589351,Goods,allowed,2024-09-12T18:52:06,2024-09-12T18:53:12.874000,cron,369601481,update
414565540880,158575465183,Goods,allowed,2024-09-20T12:16:52,2024-09-20T12:18:03.569000,cron,369601481,update
414565541505,157510886196,Goods,allowed,2024-09-13T09:55:03,2024-09-13T09:56:08.839000,cron,226553500385,activation
414565544045,155702315074,Goods,allowed,2024-09-01T08:04:22,2024-09-01T08:05:30.725000,cron,768050500173,update
414565751610,158184819076,Goods,allowed,2024-09-18T00:26:49,2024-09-18T00:27:55.561000,cron,997872000159,update
414565751610,158393008518,Goods,allowed,2024-09-19T09:32:20,2024-09-19T09:33:25.477000,cron,997872000159,update
414565751610,159378660503,Goods,allowed,2024-09-25T21:37:50,2024-09-25T21:38:51.352000,cron,997872000159,update
414565751610,159494936320,Goods,allowed,2024-09-26T09:36:05,2024-09-26T09:37:05.245000,cron,997872000159,update
414565752885,156775250678,Goods,allowed,2024-09-08T12:43:29,2024-09-08T12:44:35.548000,cron,146020750047,update
414565752885,157256430374,Goods,allowed,2024-09-11T14:05:39,2024-09-11T14:06:45.465000,cron,146020750047,activation
414565753660,158406461252,Goods,allowed,2024-09-19T12:38:51,2024-09-19T12:46:31.981000,cron,272208500015,activation
414565754245,155719663216,Goods,allowed,2024-09-01T11:24:01,2024-09-01T11:25:07.068000,cron,704164000118,update
414565754245,155911618051,Goods,allowed,2024-09-02T16:55:03,2024-09-02T16:56:09.189000,cron,704164000118,update
414565754450,157230946714,Goods,allowed,2024-09-11T12:30:33,2024-09-11T12:31:41.543000,cron,489427500053,activation
414565754775,157614334193,Goods,allowed,2024-09-14T03:44:47,2024-09-14T03:45:51.435000,cron,1299076500007,activation
414565755735,156655438357,Goods,allowed,2024-09-07T14:44:35,2024-09-07T14:45:40.863000,cron,1138037750004,update
414565755735,157292139218,Goods,allowed,2024-09-11T18:37:46,2024-09-11T18:38:48.969000,cron,1138037750004,activation
414565757340,157398567280,Goods,allowed,2024-09-12T10:25:11,2024-09-12T10:26:15.560000,cron,1158957750127,activation
414565757755,159071053687,Goods,allowed,2024-09-24T00:19:45,2024-09-24T01:11:20.363000,cron,22599500044,update
414565757755,159187383146,Goods,allowed,2024-09-24T19:22:11,2024-09-24T19:23:14.556000,cron,22599500044,update
414565757755,159253485048,Goods,allowed,2024-09-25T06:16:59,2024-09-25T06:18:10.012000,cron,22599500044,update
414565757755,159302445115,Goods,allowed,2024-09-25T12:27:03,2024-09-25T12:28:10.294000,cron,22599500044,update
414565757950,158425076113,Goods,allowed,2024-09-19T13:29:47,2024-09-19T13:30:56.433000,cron,1569313500007,activation
414565759035,158414450119,Goods,allowed,2024-09-19T14:27:55,2024-09-19T14:29:01.172000,cron,259383000028,activation
414565760200,155879121959,Goods,allowed,2024-09-02T13:05:21,2024-09-02T13:06:27.939000,cron,741378000062,update
414565760200,158168009892,Goods,allowed,2024-09-17T19:37:46,2024-09-17T19:38:50.076000,cron,741378000062,activation
414565760200,159124609464,Goods,allowed,2024-09-24T12:16:01,2024-09-24T12:17:05.378000,cron,741378000062,update
414565761105,157908101961,Goods,allowed,2024-09-16T10:22:48,2024-09-16T10:23:53.627000,cron,1349798500004,activation
414565762270,157932298518,Goods,allowed,2024-09-16T12:00:55,2024-09-16T12:03:28.783000,cron,471662750058,update
414565762270,158264948990,Goods,allowed,2024-09-18T14:21:53,2024-09-18T14:22:58.485000,cron,471662750058,activation
414565762865,157925923696,Goods,allowed,2024-09-16T12:59:04,2024-09-16T13:00:07.800000,cron,287500500055,activation
414565762865,160149629269,Goods,allowed,2024-09-30T15:46:37,2024-09-30T15:47:39.961000,cron,287500500055,update
414565763255,157422134685,Goods,allowed,2024-09-12T15:18:44,2024-09-12T15:19:49.942000,cron,946012250036,activation
414565766330,155860630465,Goods,allowed,2024-09-02T13:10:10,2024-09-02T13:11:23.207000,cron,522161806437,update
414565766330,156506706204,Goods,allowed,2024-09-06T09:11:36,2024-09-06T09:12:42.950000,cron,522161806437,update
414565766330,156525742092,Goods,allowed,2024-09-06T13:04:53,2024-09-06T13:05:56.986000,cron,522161806437,update
414565766330,156888210864,Goods,allowed,2024-09-09T09:20:54,2024-09-09T09:21:59.641000,cron,522161806437,update
414565766330,157184853098,Goods,allowed,2024-09-11T00:22:56,2024-09-11T00:24:01.193000,cron,522161806437,update
414565766330,157429538569,Goods,allowed,2024-09-12T16:19:03,2024-09-12T16:20:12.704000,cron,522161806437,update
414565766330,157560702921,Goods,allowed,2024-09-13T17:40:50,2024-09-13T17:41:54.397000,cron,522161806437,activation
414565766330,158193036464,Goods,allowed,2024-09-18T01:05:39,2024-09-18T01:06:44.671000,cron,522161806437,update
